age,workclass,fnlwgt,education,educational-num,marital-status,occupation,relationship,race,sex,capital-gain,capital-loss,hours-per-week,native-country
25,2,390316,6,5,2,2,0,0,0,0,0,40,25
29,2,351324,9,13,4,11,3,0,1,0,0,40,38
39,2,300760,11,9,0,12,4,0,1,0,0,50,38
39,2,325374,15,10,4,0,1,0,0,0,0,40,38
55,2,354923,7,12,0,0,4,0,1,0,0,40,38
50,0,306707,11,9,4,0,4,1,1,0,0,12,38
20,2,334105,15,10,4,7,3,0,1,0,0,10,38
30,2,370183,11,9,2,12,0,0,0,0,0,40,38
39,2,451059,6,5,2,5,0,0,0,0,0,40,38
53,2,347446,6,5,2,6,0,1,0,0,0,40,38
47,2,329144,11,9,2,11,0,0,0,4386,0,45,38
29,2,413297,7,12,4,11,1,0,0,0,0,45,25
29,2,393264,9,13,4,9,1,0,0,0,0,40,38
27,2,367390,15,10,4,2,4,0,0,0,0,50,38
47,2,362654,11,9,2,6,0,0,0,0,0,40,38
22,6,302347,11,9,4,5,3,0,0,4416,0,40,38
18,2,332763,11,9,4,3,2,0,1,0,0,40,38
26,2,336404,11,9,2,10,0,0,0,0,0,40,38
29,2,439263,11,9,2,10,0,0,0,0,0,35,28
36,1,379672,8,11,0,3,4,0,1,0,0,60,38
30,2,299223,15,10,0,11,4,1,1,0,0,40,38
35,2,407068,3,2,3,7,1,0,0,0,0,40,12
24,5,324637,15,10,4,7,1,0,0,0,0,40,38
30,2,327112,1,7,5,11,1,0,0,0,0,40,38
27,2,1490400,15,10,2,3,0,0,0,0,0,40,38
56,1,305767,11,9,2,7,0,1,0,0,0,40,2
68,2,351711,15,10,2,0,0,0,0,0,0,40,38
34,2,320077,9,13,0,9,1,0,1,0,0,50,38
42,2,358677,11,9,0,7,4,1,0,0,0,35,38
41,2,304605,11,9,2,2,0,0,0,0,0,40,1
44,0,320071,11,9,2,2,0,0,0,0,0,40,38
20,2,299399,15,10,4,11,3,0,1,0,0,20,38
50,5,307392,12,14,0,9,4,0,1,0,0,40,38
28,2,332249,15,10,4,9,1,0,0,0,0,25,38
39,1,357173,7,12,0,9,1,0,0,0,0,59,38
31,2,408208,11,9,4,6,1,1,0,0,0,30,38
37,2,373895,15,10,5,5,1,1,0,0,0,35,38
23,2,386019,6,5,4,4,4,0,0,0,0,70,38
24,2,321666,7,12,4,6,3,0,0,0,0,20,38
50,2,341797,11,9,0,2,1,0,0,0,0,40,38
36,5,422275,4,3,2,7,0,0,0,0,0,40,25
31,1,402089,11,9,0,0,4,0,1,0,0,40,38
43,2,313181,11,9,0,0,2,1,0,0,0,38,38
26,2,403788,7,12,4,7,3,1,0,0,0,40,38
35,2,319831,11,9,0,2,1,0,0,0,0,60,38
25,1,334133,12,14,4,9,3,0,0,0,0,20,38
56,1,435836,12,14,0,9,1,0,1,0,0,40,38
22,2,339644,11,9,3,0,2,0,1,0,0,40,38
43,2,323713,11,9,2,6,0,0,0,0,0,40,38
41,1,575442,15,10,0,2,1,0,0,0,0,40,38
37,2,386461,4,3,0,6,4,0,0,0,0,45,25
35,1,329759,11,9,2,2,0,0,0,0,0,40,38
36,2,465326,11,9,2,4,0,0,0,0,0,40,38
29,2,632593,11,9,2,2,0,1,0,0,0,40,38
42,5,381581,11,9,0,0,1,0,0,0,0,40,38
30,4,345122,15,10,0,9,4,0,0,0,0,50,38
32,2,296466,8,11,2,2,0,0,0,0,0,40,38
21,2,410439,15,10,4,11,3,0,0,0,0,24,38
33,5,357691,12,14,2,10,0,1,0,0,0,40,38
50,2,421561,15,10,0,3,1,0,0,0,0,40,38
27,2,312485,11,9,4,5,3,0,0,0,0,32,38
19,2,323605,5,4,4,7,1,0,0,0,0,60,38
26,3,366662,11,9,4,11,3,0,0,0,0,50,38
36,1,318972,15,10,0,0,4,0,1,0,0,65,38
37,2,342642,15,10,2,2,0,0,0,0,0,40,38
30,2,347166,11,9,4,3,1,0,0,0,0,60,38
36,1,305714,11,9,4,7,4,1,1,0,0,70,38
35,2,385412,9,13,4,0,1,0,1,0,0,40,38
34,2,532379,15,10,2,2,0,0,0,0,0,40,38
29,2,423024,4,3,2,4,0,0,0,0,0,40,25
17,2,318918,0,6,4,4,3,0,0,0,0,30,38
40,2,400061,15,10,2,6,0,1,0,0,0,40,38
23,5,368739,9,13,4,9,1,0,1,0,0,40,38
32,2,339482,4,3,5,4,2,0,0,0,0,60,25
25,2,306908,11,9,2,6,0,0,0,0,0,40,38
40,5,345969,7,12,2,0,0,0,0,0,0,40,38
35,4,372525,9,13,4,3,1,0,0,0,0,40,38
18,2,404868,1,7,4,11,3,1,1,0,1602,20,38
45,4,341117,15,10,0,9,1,0,1,0,0,50,38
22,2,495288,11,9,4,0,3,0,1,0,0,38,38
35,2,420040,11,9,0,0,1,0,0,0,0,40,38
33,2,342458,11,9,4,2,1,0,0,0,0,40,38
29,2,353352,8,11,4,2,2,0,0,0,0,40,38
54,2,447555,0,6,2,13,0,1,0,0,0,40,38
19,2,301606,15,10,4,7,3,1,0,0,0,35,38
23,2,352606,11,9,0,8,4,0,1,0,0,40,38
44,2,858091,11,9,4,7,4,1,1,0,0,40,38
24,2,376474,11,9,2,5,0,0,0,0,0,65,38
53,1,321770,11,9,3,13,2,0,1,0,0,35,38
46,2,411595,4,3,6,6,4,0,1,0,0,40,25
23,2,352139,15,10,4,7,1,0,1,0,0,24,38
40,2,374367,8,11,5,11,1,1,0,0,0,44,38
35,2,330664,15,10,4,11,1,0,0,0,0,40,38
39,2,306504,11,9,2,13,0,0,0,0,0,40,38
30,1,325658,11,9,2,3,0,0,0,0,0,40,38
21,2,309348,15,10,4,7,1,0,1,0,0,18,38
49,2,379779,9,13,0,3,1,0,1,0,0,40,38
34,2,379412,11,9,2,2,0,0,0,0,0,50,38
34,2,347166,10,16,4,9,1,0,0,0,0,50,38
43,2,325461,15,10,0,12,1,0,0,0,0,45,38
44,2,377018,8,11,2,2,0,0,0,0,0,40,38
30,0,356689,9,13,2,0,0,0,0,0,0,30,23
42,2,341757,15,10,4,6,1,0,1,0,0,40,38
